GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
200,359.82,12378.38,16528.33,-13470.14,10795.33,6407.83,-12884.28,-117347.68,439.4,20115.27,-116908.27,-96793.0
201,357.81,12451.73,16497.43,-13675.79,9804.57,6474.36,-12821.52,-116431.48,442.09,19088.6,-115989.38,-96900.78
202,337.09,12259.45,16531.51,-13355.95,10484.39,6435.4,-12806.85,-117044.33,439.86,19885.04,-116604.47,-96719.43
203,329.31,12358.97,16507.11,-13672.74,9863.63,6454.7,-12878.25,-116434.51,440.12,18962.74,-115994.39,-97031.66
204,358.99,12321.61,16495.9,-13516.22,9640.14,6472.19,-12806.01,-116261.0,435.14,18966.59,-115825.86,-96859.26
205,355.86,12331.28,16545.42,-13372.8,9796.42,6431.68,-12729.34,-116461.09,436.75,19358.52,-116024.33,-96665.82
206,342.47,12392.02,16529.74,-13918.01,10643.72,6432.65,-12909.19,-117084.86,438.33,19513.41,-116646.53,-97133.12
207,317.82,12438.8,16482.03,-13752.51,9568.26,6442.13,-12824.87,-116133.49,437.6,18671.67,-115695.89,-97024.22
208,377.21,12527.81,16513.06,-13665.78,9610.9,6419.09,-12935.46,-116069.6,438.24,18846.83,-115631.36,-96784.52
209,361.32,12355.15,16560.61,-13792.7,9221.02,6432.7,-12687.72,-115980.61,439.08,18450.38,-115541.52,-97091.15
210,357.56,12234.35,16452.0,-13756.22,10194.62,6448.29,-12826.4,-116662.17,438.14,19104.22,-116224.03,-97119.81
211,374.9,12275.89,16528.74,-13663.1,9672.74,6473.01,-12812.45,-116282.8,437.29,18849.72,-115845.51,-96995.79
212,373.02,12417.39,16490.21,-13408.51,10080.01,6440.24,-12842.06,-116644.22,438.64,19550.28,-116205.58,-96655.3
213,343.28,12269.57,16413.97,-13520.96,9521.19,6480.27,-12739.99,-116113.9,439.79,18767.33,-115674.11,-96906.78
214,372.9,12605.03,16533.15,-13771.51,9495.68,6410.71,-12944.75,-116124.29,440.68,18701.22,-115683.61,-96982.39
215,341.19,12469.56,16539.72,-12881.79,9635.93,6429.74,-12774.45,-116246.74,438.05,19759.9,-115808.69,-96048.79
216,342.78,12380.03,16514.01,-13771.35,9383.1,6450.88,-12776.65,-116055.68,437.32,18522.8,-115618.36,-97095.56
217,334.88,12429.1,16530.25,-13768.66,9525.14,6430.52,-12791.03,-116237.35,438.56,18690.19,-115798.79,-97108.6
218,331.44,12396.82,16594.34,-13804.57,10053.68,6479.66,-12791.44,-116687.84,440.51,19259.93,-116247.33,-96987.4
