GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
200,336.58,12407.12,16570.22,-13856.6,5445.32,6504.11,-12849.46,-111858.24,422.16,14557.27,-111436.08,-96878.81
201,333.23,12354.97,16531.43,-13785.37,5500.72,6425.95,-12806.34,-112078.28,418.97,14554.59,-111659.31,-97104.72
202,360.8,12233.56,16534.1,-13885.21,5380.22,6403.2,-12790.0,-112027.91,423.0,14236.68,-111604.91,-97368.24
203,327.15,12295.27,16518.25,-13898.11,5271.99,6409.95,-12787.47,-111920.86,424.86,14137.03,-111496.0,-97358.96
204,352.98,12399.77,16512.18,-14020.8,5551.01,6412.31,-12796.12,-112081.67,418.9,14411.33,-111662.77,-97251.44
205,377.33,12447.22,16521.2,-13940.01,6141.08,6407.69,-12737.84,-112757.57,422.53,15216.68,-112335.04,-97118.36
206,330.51,12493.26,16588.66,-13907.19,5701.51,6424.4,-12878.4,-112267.86,424.93,14752.76,-111842.92,-97090.16
207,340.11,12372.65,16608.46,-13967.32,5962.52,6429.07,-12738.81,-112606.96,426.87,15006.69,-112180.09,-97173.4
208,326.8,12392.7,16479.21,-13883.13,5313.1,6415.29,-12882.59,-111893.93,425.64,14161.37,-111468.29,-97306.92
209,318.43,12625.6,16592.37,-13939.66,6236.02,6415.88,-12853.21,-112809.24,426.41,15395.43,-112382.83,-96987.4
210,383.67,12405.03,16617.3,-13973.94,5741.91,6404.13,-12829.66,-112396.73,423.34,14748.44,-111973.39,-97224.95
211,340.63,12319.17,16502.76,-13978.79,5809.25,6462.14,-12753.54,-112505.49,422.24,14701.62,-112083.25,-97381.63
212,366.24,12241.81,16526.92,-13912.33,5679.71,6404.88,-12763.67,-112352.16,421.87,14543.56,-111930.28,-97386.72
213,359.83,12461.66,16534.84,-14032.28,5766.79,6451.39,-12794.96,-112337.85,421.76,14747.26,-111916.1,-97168.83
214,367.44,12290.51,16605.59,-13917.51,5791.15,6451.69,-12782.13,-112505.35,424.16,14806.74,-112081.18,-97274.45
215,352.9,12388.96,16514.32,-14005.25,6112.09,6408.29,-12767.17,-112638.5,422.35,15004.15,-112216.15,-97212.01
216,356.31,12350.31,16477.56,-13978.52,6265.64,6444.47,-12771.88,-112796.59,420.47,15143.89,-112376.12,-97232.23
217,387.04,12309.51,16575.34,-13932.64,5540.8,6430.43,-12799.25,-112162.48,423.21,14511.24,-111739.27,-97228.02
218,385.26,12376.38,16547.26,-14000.94,5743.71,6412.72,-12825.91,-112371.13,424.36,14638.48,-111946.76,-97308.29
219,372.63,12340.15,16544.42,-13956.08,5730.03,6414.18,-12876.58,-112360.41,425.52,14568.75,-111934.89,-97366.14
220,305.73,12307.1,16533.9,-13834.63,5635.83,6407.85,-12764.29,-112429.74,423.38,14591.49,-112006.36,-97414.86
