GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
200,312.69,12281.05,16624.24,-13871.16,5638.18,6412.34,-12660.01,-112439.26,439.87,14737.33,-111999.39,-97262.06
201,365.47,12382.94,16548.76,-13846.76,5138.63,6414.37,-12715.05,-112079.03,440.15,14288.35,-111638.88,-97350.54
202,388.06,12377.32,16547.48,-13777.04,4903.42,6428.99,-12778.42,-111703.13,440.09,14089.82,-111263.04,-97173.22
203,329.38,12358.28,16512.83,-13769.42,4884.23,6409.83,-12583.06,-111831.89,442.1,14142.07,-111389.8,-97247.72
204,367.54,12470.6,16474.22,-13748.92,4868.44,6456.25,-12661.16,-111737.64,439.39,14226.97,-111298.24,-97071.28
205,309.77,12515.51,16510.72,-13775.0,4600.67,6458.42,-12746.3,-111344.87,442.96,13873.79,-110901.91,-97028.12
206,334.28,12303.35,16594.16,-13803.92,4937.55,6427.11,-12679.7,-111811.65,440.52,14112.84,-111371.13,-97258.29
207,335.11,12269.13,16508.77,-13863.5,4316.84,6431.77,-12679.46,-111199.12,439.06,13318.67,-110760.06,-97441.4
208,355.42,12311.4,16600.48,-13807.98,4238.55,6454.92,-12671.08,-111124.02,438.67,13481.71,-110685.35,-97203.64
209,334.99,12292.31,16617.46,-13821.16,4169.13,6424.87,-12694.35,-111044.24,438.32,13323.24,-110605.92,-97282.68
210,362.8,12388.8,16481.88,-13835.98,4693.92,6457.71,-12698.67,-111416.5,437.14,13850.46,-110979.36,-97128.9
211,313.43,12361.74,16572.73,-13803.91,4589.91,6430.12,-12783.04,-111373.26,436.42,13680.98,-110936.84,-97255.87
212,335.2,12381.91,16520.95,-13859.36,5069.34,6422.76,-12672.27,-111885.43,440.93,14198.54,-111444.51,-97245.97
213,383.81,12487.75,16504.7,-13837.45,5001.41,6457.54,-12700.08,-111882.35,439.42,14297.68,-111442.93,-97145.25
214,309.5,12397.0,16464.47,-13887.07,5378.14,6457.37,-12660.15,-112146.14,436.47,14459.26,-111709.67,-97250.41
215,336.41,12337.75,16608.21,-13843.98,5339.42,6455.14,-12597.41,-112194.49,438.64,14635.54,-111755.85,-97120.32
216,338.65,12399.43,16502.91,-13911.35,4781.77,6403.03,-12707.21,-111622.32,435.85,13807.22,-111186.47,-97379.25
217,371.81,12224.12,16598.61,-13849.53,4524.33,6470.12,-12582.56,-111373.76,433.99,13756.9,-110939.78,-97182.88
218,365.16,12348.19,16614.69,-13797.0,4384.1,6470.81,-12721.55,-111296.3,438.3,13664.41,-110858.0,-97193.6
219,347.57,12308.76,16524.13,-13787.67,4872.39,6458.03,-12693.47,-111724.08,438.34,14029.73,-111285.74,-97256.01
220,330.15,12464.57,16537.96,-13882.98,4996.11,6408.58,-12620.61,-111955.19,436.34,14233.79,-111518.85,-97285.06
221,370.46,12282.92,16567.01,-13820.95,5345.11,6444.28,-12711.83,-112041.24,434.42,14477.01,-111606.82,-97129.81
222,390.69,12306.1,16573.97,-13818.9,5376.58,6439.84,-12685.78,-112276.63,434.99,14582.5,-111841.64,-97259.14
223,363.34,12468.84,16547.13,-13850.38,5077.97,6433.68,-12739.52,-111795.01,434.69,14301.06,-111360.32,-97059.26
224,356.48,12301.56,16474.44,-13811.34,5475.5,6465.99,-12686.37,-112270.53,435.08,14576.25,-111835.46,-97259.21
225,304.63,12373.08,16609.4,-13876.44,5486.37,6475.81,-12789.53,-112223.05,433.8,14583.33,-111789.25,-97205.92
226,366.11,12578.05,16553.22,-13843.23,5245.55,6449.26,-12704.98,-112023.73,433.76,14643.98,-111589.98,-96946.0
227,335.74,12369.65,16552.69,-13833.33,5479.0,6482.09,-12712.4,-112349.03,435.15,14673.42,-111913.89,-97240.46
228,354.09,12414.11,16568.23,-13901.6,5296.2,6429.36,-12780.18,-112085.92,431.19,14380.22,-111654.73,-97274.51
229,376.89,12329.56,16579.95,-13775.97,5180.94,6470.42,-12674.33,-112073.12,437.52,14487.46,-111635.6,-97148.14
230,386.57,12402.25,16497.12,-13821.43,5862.32,6406.69,-12783.6,-112610.87,437.27,14949.92,-112173.6,-97223.68
231,362.47,12390.78,16509.91,-13914.65,6070.52,6417.99,-12797.52,-112670.19,436.15,15039.5,-112234.03,-97194.53
232,393.99,12447.58,16601.28,-13911.66,5625.19,6427.31,-12747.45,-112442.67,433.99,14836.24,-112008.69,-97172.45
233,339.35,12302.77,16572.55,-13840.65,5466.39,6474.2,-12827.78,-112140.88,436.0,14486.82,-111704.88,-97218.07
234,380.76,12245.75,16422.75,-13831.85,5678.61,6473.06,-12653.94,-112397.14,433.02,14715.13,-111964.12,-97248.99
235,367.12,12330.81,16625.67,-13843.32,5746.61,6443.27,-12765.41,-112380.86,434.0,14904.75,-111946.86,-97042.11
236,285.74,12249.22,16596.45,-13873.13,5003.85,6434.56,-12701.35,-111794.08,433.47,13995.33,-111360.61,-97365.28
237,377.42,12215.62,16556.51,-13898.27,4890.18,6443.64,-12738.03,-111525.46,434.11,13847.07,-111091.35,-97244.28
238,319.14,12289.24,16559.31,-13831.87,4631.06,6434.76,-12690.48,-111435.21,434.42,13711.16,-111000.79,-97289.63
239,333.25,12235.79,16502.97,-13907.73,4785.64,6458.46,-12774.52,-111415.21,435.91,13633.86,-110979.31,-97345.45
240,344.89,12411.7,16512.96,-13927.83,5074.44,6435.89,-12809.9,-111691.25,436.38,14042.15,-111254.86,-97212.71
241,301.66,12382.21,16541.47,-13868.5,4612.63,6445.99,-12817.04,-111306.1,436.41,13598.42,-110869.69,-97271.27
