GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
200,372.26,12323.99,16558.07,-13941.49,-543.59,6434.74,-12722.32,-106063.94,426.0,8481.64,-105637.94,-97156.3
201,386.92,12195.41,16596.78,-13909.12,-482.86,6472.0,-12703.53,-106098.36,427.97,8555.62,-105670.39,-97114.78
202,353.76,12335.73,16516.19,-13884.34,-854.94,6439.52,-12702.29,-105774.46,427.88,8203.62,-105346.58,-97142.96
203,364.86,12315.98,16549.83,-13930.67,-286.99,6433.53,-12529.04,-106512.35,428.79,8917.48,-106083.55,-97166.07
204,315.69,12278.86,16516.09,-13868.87,-728.07,6429.34,-12564.49,-106137.66,428.68,8378.55,-105708.98,-97330.42
205,360.35,12290.72,16518.61,-13989.01,-121.28,6459.31,-12667.05,-106480.8,426.66,8851.65,-106054.14,-97202.49
206,324.47,12285.07,16536.59,-13909.23,97.63,6472.8,-12603.87,-106791.96,426.97,9203.46,-106365.0,-97161.54
207,358.27,12303.26,16493.96,-13925.66,-179.0,6446.71,-12528.61,-106588.66,430.35,8968.92,-106158.31,-97189.39
208,363.43,12449.29,16529.24,-13930.32,-1348.27,6401.53,-12587.73,-105430.12,426.98,7877.17,-105003.14,-97125.97
209,367.52,12398.48,16556.46,-13945.14,-1122.56,6440.26,-12571.54,-105706.9,426.41,8123.49,-105280.49,-97157.0
210,324.74,12349.18,16497.57,-13950.84,-1386.05,6462.93,-12500.92,-105566.0,427.09,7796.6,-105138.91,-97342.3
211,335.71,12245.01,16534.45,-13978.51,-1636.11,6449.23,-12640.16,-105191.16,426.41,7309.62,-104764.75,-97455.13
212,353.08,12310.12,16514.29,-13953.51,-1116.33,6469.7,-12734.15,-105528.12,426.09,7843.2,-105102.03,-97258.83
213,341.04,12363.24,16514.28,-13992.53,-1058.44,6436.27,-12646.32,-105580.84,428.07,7957.55,-105152.76,-97195.22
214,346.7,12332.58,16463.55,-13914.21,-1045.65,6442.12,-12503.19,-105787.23,425.83,8121.9,-105361.4,-97239.5
215,334.4,12261.16,16571.93,-13892.27,-1130.87,6490.08,-12552.71,-105746.44,427.42,8081.74,-105319.02,-97237.28
216,323.02,12396.84,16468.21,-13961.88,-1080.67,6389.1,-12685.72,-105535.8,425.37,7848.9,-105110.43,-97261.53
217,328.74,12336.14,16509.12,-13950.98,-2042.38,6458.6,-12603.47,-104777.99,423.41,7035.78,-104354.58,-97318.8
218,344.97,12397.27,16554.85,-13885.11,-2008.8,6438.03,-12656.85,-104878.96,427.72,7184.36,-104451.24,-97266.89
219,346.4,12296.48,16437.27,-14009.94,-1592.14,6458.41,-12666.26,-105003.56,427.69,7270.22,-104575.87,-97305.65
220,389.54,12341.95,16448.69,-13899.22,-2569.21,6446.53,-12601.34,-104170.34,426.36,6556.95,-103743.98,-97187.03
221,377.87,12288.32,16474.96,-13937.49,-2299.54,6444.97,-12560.62,-104503.19,424.59,6788.48,-104078.6,-97290.12
222,348.74,12510.07,16593.31,-13963.48,-2738.18,6455.36,-12574.53,-104130.41,423.57,6631.3,-103706.84,-97075.54
223,304.63,12493.33,16470.21,-13991.52,-2528.45,6430.57,-12631.69,-104167.2,427.14,6547.08,-103740.07,-97192.98
224,405.58,12348.64,16453.49,-13884.46,-1910.48,6462.21,-12699.64,-104750.96,428.65,7175.35,-104322.32,-97146.96
225,368.81,12296.8,16655.98,-13886.69,-2162.72,6439.86,-12697.48,-104553.31,427.02,7014.56,-104126.29,-97111.73
226,368.3,12480.18,16530.51,-13904.57,-2684.42,6394.4,-12626.27,-104105.42,429.07,6558.13,-103676.35,-97118.22
227,386.09,12347.06,16489.01,-13885.78,-2185.6,6454.61,-12649.59,-104561.72,429.23,6955.8,-104132.5,-97176.7
228,336.84,12317.25,16488.44,-13946.89,-2329.39,6408.12,-12689.14,-104373.86,428.13,6585.23,-103945.73,-97360.49
229,351.64,12270.81,16527.25,-13893.58,-2281.15,6378.33,-12564.88,-104459.16,426.13,6788.42,-104033.03,-97244.61
