GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
200,333.37,12321.68,16485.77,-13875.78,2821.5,6437.71,-12696.06,-109617.08,432.65,11828.19,-109184.43,-97356.23
201,333.26,12300.88,16480.3,-13885.15,2749.16,6412.59,-12722.82,-109589.65,431.06,11668.22,-109158.6,-97490.37
202,349.59,12290.19,16560.2,-13953.18,2143.15,6417.31,-12637.4,-108934.09,425.27,11169.86,-108508.82,-97338.95
203,362.59,12350.68,16531.01,-13912.38,1990.78,6433.16,-12686.34,-108799.48,427.59,11069.51,-108371.89,-97302.39
204,369.11,12394.57,16564.49,-13859.88,2364.19,6446.02,-12641.46,-109210.33,428.44,11637.04,-108781.89,-97144.85
205,372.06,12271.38,16584.96,-13905.81,2479.23,6439.62,-12646.38,-109273.47,425.31,11595.07,-108848.15,-97253.09
206,340.23,12388.16,16564.0,-13929.81,2597.73,6410.85,-12606.42,-109462.28,427.06,11764.73,-109035.23,-97270.5
207,354.15,12312.06,16548.81,-13963.66,2714.11,6410.76,-12697.51,-109517.05,426.52,11678.72,-109090.53,-97411.81
208,309.09,12560.15,16619.13,-13921.28,1992.19,6455.62,-12554.69,-109013.87,425.31,11460.22,-108588.56,-97128.34
209,318.05,12271.21,16581.78,-13842.45,1595.74,6495.37,-12572.34,-108640.16,427.37,10847.35,-108212.79,-97365.44
210,327.63,12175.16,16556.65,-13908.93,1656.56,6502.8,-12643.13,-108482.38,426.48,10666.74,-108055.9,-97389.17
211,363.15,12302.49,16563.39,-13948.08,1551.22,6416.77,-12653.57,-108408.23,427.08,10595.38,-107981.15,-97385.77
212,352.06,12377.8,16545.04,-13922.38,2019.61,6463.77,-12671.0,-108880.3,425.96,11164.9,-108454.34,-97289.44
213,370.33,12327.62,16529.28,-13966.31,2326.35,6382.44,-12717.98,-109063.67,427.7,11251.74,-108635.97,-97384.24
