GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
200,350.79,12436.41,16565.7,-13808.35,4933.37,6449.99,-12697.57,-111572.52,436.13,14230.33,-111136.39,-96906.06
201,364.31,12349.56,16515.2,-13814.6,4884.98,6466.23,-12587.84,-111545.53,437.2,14177.84,-111108.33,-96930.49
202,356.59,12440.15,16517.76,-13853.27,4642.52,6411.61,-12698.66,-111199.15,435.36,13816.69,-110763.79,-96947.1
203,340.99,12312.73,16506.29,-13808.14,4064.35,6441.52,-12626.4,-110847.06,432.99,13231.34,-110414.07,-97182.73
204,374.65,12467.19,16511.13,-13744.01,3999.91,6421.26,-12508.08,-110948.68,436.83,13522.05,-110511.85,-96989.79
205,321.8,12238.75,16529.75,-13738.6,3877.58,6428.07,-12622.66,-110575.0,432.48,13034.69,-110142.53,-97107.84
206,352.1,12280.49,16405.47,-13845.51,4285.02,6402.94,-12471.46,-111063.46,434.47,13409.05,-110628.99,-97219.94
207,350.86,12381.65,16491.97,-13861.71,4062.64,6400.73,-12725.15,-110677.21,435.35,13101.0,-110241.87,-97140.87
208,408.65,12460.48,16543.71,-13827.12,4199.95,6443.77,-12649.42,-110911.15,436.78,13580.02,-110474.36,-96894.35
209,331.32,12277.75,16573.85,-13840.82,3782.53,6476.02,-12562.27,-110499.87,436.24,13038.37,-110063.63,-97025.26
210,333.33,12418.81,16539.8,-13829.57,4317.57,6432.23,-12603.17,-110971.45,438.08,13608.99,-110533.36,-96924.37
211,334.28,12365.45,16590.94,-13755.87,4611.33,6440.71,-12651.54,-111371.75,436.13,13935.3,-110935.62,-97000.32
212,339.51,12400.33,16513.84,-13815.08,4157.27,6439.78,-12692.89,-110787.32,435.24,13342.76,-110352.08,-97009.32
213,337.78,12404.17,16553.84,-13667.93,4978.49,6417.27,-12595.37,-111748.66,439.26,14428.24,-111309.4,-96881.16
214,356.03,12404.74,16599.26,-13787.25,4715.41,6407.43,-12732.28,-111460.09,441.37,13963.35,-111018.72,-97055.37
215,413.98,12254.56,16517.34,-13701.01,4648.36,6475.22,-12555.48,-111473.87,440.15,14052.96,-111033.72,-96980.75
216,324.49,12540.67,16504.59,-13830.85,4095.53,6379.94,-12718.02,-110758.39,438.43,13296.35,-110319.96,-97023.62
217,301.24,12205.46,16576.78,-13727.53,4030.09,6468.76,-12599.22,-110785.56,438.6,13255.59,-110346.96,-97091.37
218,403.73,12586.4,16568.39,-13613.11,3988.37,6426.6,-12640.35,-110844.11,439.91,13720.04,-110404.2,-96684.16
219,353.92,12445.69,16464.07,-13831.79,4432.57,6471.34,-12658.08,-111107.4,438.69,13677.72,-110668.71,-96990.99
220,394.28,12278.54,16482.77,-13832.21,4617.81,6419.53,-12704.87,-111240.22,438.45,13655.85,-110801.77,-97145.92
221,393.39,12304.94,16552.83,-13798.49,4080.83,6451.74,-12618.22,-110775.61,436.39,13367.03,-110339.22,-96972.19
222,340.09,12322.08,16467.95,-13727.69,4385.04,6452.67,-12641.53,-111132.72,435.07,13598.6,-110697.65,-97099.05
223,355.11,12358.76,16449.96,-13735.86,4266.34,6444.82,-12673.51,-110920.73,436.95,13465.62,-110483.78,-97018.16
224,290.12,12339.31,16517.22,-13817.84,3682.13,6436.62,-12651.93,-110421.59,438.07,12795.64,-109983.52,-97187.88
225,326.17,12460.67,16536.0,-13772.63,4358.7,6435.14,-12550.62,-111093.66,439.85,13793.42,-110653.81,-96860.39
226,330.07,12366.34,16541.8,-13831.56,4025.62,6391.48,-12582.82,-110848.66,438.69,13240.93,-110409.97,-97169.05
227,362.82,12432.44,16397.99,-13804.5,3645.38,6485.41,-12572.28,-110368.49,435.01,12947.27,-109933.49,-96986.22
228,379.55,12349.41,16508.22,-13791.69,3359.12,6473.58,-12626.06,-110083.69,434.99,12652.12,-109648.7,-96996.58
229,325.05,12308.7,16577.82,-13762.86,3886.49,6426.82,-12613.68,-110671.16,435.5,13148.34,-110235.66,-97087.32
230,352.15,12334.5,16530.65,-13905.34,3750.35,6413.05,-12629.73,-110426.69,434.97,12845.62,-109991.73,-97146.1
231,373.24,12453.15,16546.15,-13750.89,3500.08,6454.76,-12612.61,-110168.97,435.08,12963.87,-109733.89,-96770.02
232,325.38,12369.19,16541.27,-13826.54,3459.55,6480.06,-12583.11,-110122.32,437.66,12765.79,-109684.66,-96918.86
233,369.27,12294.56,16457.57,-13750.54,3437.45,6444.78,-12692.5,-110049.21,439.48,12560.59,-109609.72,-97049.13
234,299.66,12321.85,16461.89,-13745.78,3465.25,6490.27,-12523.28,-110217.27,436.73,12769.86,-109780.55,-97010.68
235,363.43,12411.62,16487.02,-13834.31,3712.63,6447.68,-12692.13,-110223.34,437.35,12895.94,-109785.99,-96890.05
236,323.41,12208.77,16517.06,-13778.99,3343.98,6451.12,-12525.34,-110079.77,438.33,12540.0,-109641.43,-97101.43
237,354.86,12291.61,16469.63,-13797.37,3366.75,6441.59,-12550.15,-110083.35,436.11,12576.91,-109647.24,-97070.32
238,317.26,12420.33,16544.68,-13787.76,3262.71,6415.65,-12645.41,-109967.95,434.68,12527.47,-109533.28,-97005.81
239,346.21,12411.44,16492.99,-13768.39,3283.85,6404.44,-12656.64,-110013.36,435.3,12513.9,-109578.05,-97064.15
240,339.2,12320.89,16506.8,-13839.82,2963.2,6420.23,-12626.75,-109681.03,430.71,12083.75,-109250.32,-97166.58
241,359.84,12480.17,16558.31,-13814.42,3270.96,6444.86,-12695.66,-109932.02,434.95,12604.06,-109497.06,-96893.0
242,341.59,12443.2,16419.62,-13840.09,3296.21,6442.49,-12544.92,-109997.89,437.5,12558.1,-109560.39,-97002.29
243,345.45,12327.5,16393.33,-13786.95,2843.14,6428.33,-12626.99,-109508.31,438.49,11923.81,-109069.82,-97146.02
244,328.91,12460.11,16490.11,-13725.62,2183.78,6474.19,-12623.08,-109069.0,432.79,11588.4,-108636.21,-97047.81
245,352.26,12410.23,16403.17,-13751.32,3043.89,6440.24,-12554.85,-109828.61,434.71,12343.62,-109393.9,-97050.28
246,344.75,12312.74,16513.85,-13728.42,3083.63,6474.81,-12505.16,-109918.26,434.47,12496.21,-109483.8,-96987.59
247,353.58,12336.27,16493.34,-13817.05,2952.19,6411.81,-12654.16,-109620.47,435.61,12075.99,-109184.86,-97108.87
248,351.15,12192.1,16558.25,-13781.24,2765.96,6436.62,-12587.46,-109581.68,433.96,11935.37,-109147.72,-97212.35
249,364.84,12438.25,16506.72,-13764.7,2856.76,6462.15,-12571.69,-109632.35,434.51,12292.33,-109197.84,-96905.5
250,366.41,12442.96,16422.82,-13832.92,2460.11,6397.68,-12521.75,-109159.73,434.23,11735.31,-108725.51,-96990.19
