GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
200,412.3,12356.47,16583.04,-12794.48,4549.11,6418.95,-12689.43,-111284.11,433.29,14835.96,-110850.81,-96014.85
201,301.8,12326.1,16548.69,-13864.97,4557.18,6471.45,-12739.39,-111291.45,433.16,13600.87,-110858.29,-97257.42
202,349.55,12229.74,16514.16,-13857.49,4214.93,6455.89,-12707.35,-110994.37,434.78,13199.43,-110559.59,-97360.16
203,371.28,12237.22,16548.47,-13742.96,4170.63,6400.25,-12821.02,-110839.44,434.53,13163.88,-110404.91,-97241.03
204,380.8,12321.76,16546.05,-13443.67,4769.64,6454.74,-12749.84,-111560.58,436.48,14279.48,-111124.1,-96844.62
205,339.76,12282.11,16645.48,-13791.75,4651.37,6470.43,-12642.78,-111524.47,438.79,13954.62,-111085.68,-97131.06
206,329.64,12455.3,16564.8,-13792.4,4385.65,6451.43,-12769.67,-111152.18,435.56,13624.74,-110716.62,-97091.87
207,302.26,12370.7,16545.2,-13674.68,3850.14,6426.16,-12753.1,-110629.54,437.79,13066.68,-110191.76,-97125.07
208,380.58,12364.76,16501.28,-13662.83,3910.02,6425.42,-12831.89,-110661.8,436.26,13087.32,-110225.53,-97138.21
209,348.15,12323.5,16476.11,-13772.1,3742.03,6437.1,-12702.78,-110631.91,436.59,12852.0,-110195.32,-97343.32
210,351.66,12370.66,16521.04,-13644.36,4243.44,6466.38,-12549.32,-111295.72,438.29,13759.51,-110857.43,-97097.93
211,347.89,12417.47,16592.4,-13775.66,4216.19,6437.21,-12809.99,-110920.23,433.64,13425.51,-110486.6,-97061.09
212,395.99,12264.88,16487.78,-13777.74,4097.63,6484.73,-12604.62,-110952.33,436.51,13348.65,-110515.82,-97167.17
213,350.23,12385.36,16562.76,-13774.66,3312.82,6429.67,-12664.28,-110225.38,434.66,12601.91,-109790.72,-97188.81
214,381.22,12315.68,16520.3,-13273.66,3897.45,6437.85,-12648.22,-110766.08,433.74,13630.63,-110332.34,-96701.72
215,372.73,12381.41,16476.02,-13734.01,3851.0,6447.02,-12664.38,-110848.5,430.42,13129.78,-110418.08,-97288.3
216,374.05,12383.52,16531.57,-13772.95,3715.15,6404.09,-12810.83,-110497.26,431.6,12824.61,-110065.66,-97241.05
217,342.23,12369.12,16413.49,-13535.17,3385.28,6441.18,-12707.42,-110257.69,432.39,12708.72,-109825.3,-97116.58
