GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
200,375.21,12355.34,16556.19,-13761.89,5412.09,6439.58,-12648.03,-112280.31,433.86,14728.5,-111846.45,-97117.96
201,341.79,12316.68,16485.06,-13750.69,6034.87,6424.71,-12675.32,-112822.14,434.66,15177.1,-112387.49,-97210.39
202,344.31,12328.72,16479.36,-13818.99,5653.03,6477.62,-12422.63,-112549.69,435.71,15041.44,-112113.98,-97072.54
203,379.03,12292.91,16526.71,-13517.38,6373.6,6463.91,-12676.02,-113034.09,434.8,15842.75,-112599.28,-96756.53
204,377.82,12298.93,16512.59,-13770.55,6252.26,6441.4,-12520.82,-113103.56,434.84,15591.63,-112668.72,-97077.09
205,321.81,12446.93,16508.82,-13828.58,6256.39,6459.44,-12666.24,-112997.96,437.31,15498.58,-112560.65,-97062.07
206,321.55,12344.31,16536.49,-13680.32,5619.04,6423.33,-12692.07,-112410.02,439.95,14872.32,-111970.07,-97097.75
207,350.57,12419.23,16501.89,-13830.38,5283.22,6420.67,-12673.83,-112029.48,438.74,14471.36,-111590.74,-97119.38
208,342.95,12418.56,16494.22,-13820.55,6095.0,6470.18,-12546.75,-112953.14,440.35,15453.62,-112512.79,-97059.17
209,337.64,12312.51,16526.89,-13772.78,5910.17,6505.39,-12555.56,-112811.18,437.23,15264.25,-112373.95,-97109.71
210,362.31,12281.31,16484.8,-13764.49,5519.91,6490.47,-12578.03,-112421.98,436.19,14796.28,-111985.79,-97189.51
211,324.17,12364.34,16503.45,-13772.44,5848.2,6545.64,-12630.3,-112686.78,437.63,15183.06,-112249.15,-97066.09
212,366.61,12399.39,16573.63,-13740.49,5924.42,6459.09,-12618.24,-112907.84,437.61,15364.41,-112470.23,-97105.82
213,351.82,12428.61,16591.03,-13747.57,5511.62,6387.54,-12499.98,-112463.41,438.19,15023.09,-112025.23,-97002.14
214,306.08,12289.93,16496.6,-13770.15,6170.85,6436.73,-12566.46,-112995.06,438.82,15363.59,-112556.23,-97192.64
215,351.56,12346.7,16527.86,-13825.49,5388.76,6414.95,-12703.18,-112130.79,437.09,14501.16,-111693.7,-97192.54
216,325.35,12478.63,16548.98,-13859.21,5040.76,6442.62,-12459.61,-111967.21,434.19,14517.52,-111533.02,-97015.5
217,332.15,12395.76,16555.79,-13785.44,4880.67,6498.63,-12443.47,-111903.04,433.3,14434.08,-111469.74,-97035.66
218,393.69,12370.33,16563.43,-13868.96,4807.24,6435.69,-12555.34,-111653.85,432.4,14146.06,-111221.45,-97075.39
219,348.23,12405.53,16566.44,-13759.7,4927.04,6424.72,-12497.84,-111991.71,437.16,14414.41,-111554.55,-97140.14
220,319.65,12358.59,16611.84,-13779.05,4764.9,6429.4,-12619.14,-111640.51,434.84,14086.19,-111205.67,-97119.48
221,387.18,12306.11,16462.67,-13699.64,5006.39,6403.16,-12549.59,-111978.17,435.01,14316.28,-111543.17,-97226.89
222,398.68,12426.11,16525.92,-12937.96,5019.87,6455.88,-12551.12,-111850.07,435.53,15337.39,-111414.54,-96077.15
223,350.44,12430.26,16514.62,-13699.48,4920.33,6446.71,-12575.41,-111673.24,434.24,14387.47,-111239.01,-96851.54
224,365.75,12440.93,16486.63,-13630.6,4440.32,6409.1,-12590.47,-111281.39,438.17,13921.67,-110843.22,-96921.56
225,367.07,12228.68,16461.48,-13731.68,4411.59,6487.28,-12497.65,-111354.17,436.33,13726.77,-110917.83,-97191.06
226,335.58,12344.7,16491.72,-13737.21,4399.34,6439.83,-12684.59,-111220.74,438.45,13589.37,-110782.29,-97192.92
227,340.44,12243.83,16525.7,-13807.99,4832.36,6443.98,-12475.13,-111789.03,436.49,14103.17,-111352.54,-97249.36
228,347.43,12249.55,16553.5,-13862.42,4711.53,6477.98,-12524.21,-111630.13,437.7,13953.38,-111192.43,-97239.05
229,326.68,12325.36,16488.47,-13840.23,5271.3,6436.34,-12692.39,-111934.12,436.04,14315.52,-111498.08,-97182.56
230,375.25,12167.64,16565.95,-13759.87,4243.8,6426.15,-12560.03,-111094.66,437.58,13458.89,-110657.08,-97198.2
231,339.97,12450.07,16542.84,-13821.7,4015.9,6399.09,-12604.49,-110870.57,437.65,13321.69,-110432.92,-97111.23
232,271.18,12270.55,16531.54,-13769.85,4325.34,6425.63,-12580.94,-111198.94,438.48,13473.45,-110760.46,-97287.01
233,343.09,12206.34,16512.21,-13726.08,4702.41,6416.17,-12525.75,-111621.59,442.97,13928.39,-111178.62,-97250.23
234,378.57,12349.57,16566.59,-13761.78,4301.13,6445.64,-12548.81,-111288.1,442.24,13730.89,-110845.86,-97114.96
235,350.32,12239.92,16518.83,-13780.86,4647.58,6452.79,-12510.96,-111581.48,436.61,13917.62,-111144.87,-97227.24
236,342.75,12202.6,16402.94,-13690.67,4650.34,6464.2,-12430.08,-111638.02,437.23,13942.09,-111200.79,-97258.71
237,332.94,12350.88,16547.17,-13804.35,4858.32,6439.97,-12593.06,-111717.08,438.35,14131.87,-111278.73,-97146.85
238,356.49,12304.52,16526.04,-13744.65,4943.63,6441.94,-12562.74,-111826.66,437.99,14265.24,-111388.67,-97123.44
239,367.25,12404.57,16542.56,-13626.88,4459.39,6419.17,-12615.76,-111317.1,435.93,13950.31,-110881.17,-96930.86
240,335.13,12356.93,16514.7,-13558.72,4171.59,6403.51,-12557.22,-111013.64,434.52,13665.92,-110579.12,-96913.2
241,306.52,12419.46,16510.75,-13261.46,4257.42,6417.75,-12598.92,-111186.63,438.71,14051.53,-110747.92,-96696.39
242,352.41,12362.69,16520.77,-13652.79,4215.51,6484.41,-12620.89,-111003.21,437.36,13662.12,-110565.85,-96903.73
243,304.37,12307.18,16428.37,-13770.59,4373.91,6418.27,-12523.39,-111236.57,436.84,13538.11,-110799.73,-97261.61
244,393.78,12347.42,16509.95,-13844.7,3804.36,6437.75,-12510.6,-110804.54,436.84,13137.96,-110367.7,-97229.74
245,333.13,12418.78,16446.97,-13818.91,3175.43,6468.52,-12342.15,-110183.04,434.43,12681.77,-109748.61,-97066.84
246,378.33,12403.46,16507.91,-13773.16,3288.22,6452.72,-12521.63,-110224.07,432.27,12735.85,-109791.8,-97055.95
247,369.78,12235.46,16571.31,-13789.29,3494.18,6458.12,-12497.13,-110433.03,435.81,12842.43,-109997.22,-97154.79
248,325.38,12311.97,16530.44,-13789.17,2302.59,6461.35,-12559.38,-109244.92,435.54,11583.17,-108809.38,-97226.21
249,343.7,12355.51,16483.45,-13811.34,2808.15,6466.65,-12522.56,-109646.52,431.64,12123.55,-109214.88,-97091.32
250,339.05,12372.39,16475.63,-13452.91,2915.0,6453.53,-12546.31,-109894.97,432.04,12556.37,-109462.93,-96906.55
251,387.38,12344.72,16495.94,-13840.28,2815.09,6436.11,-12606.43,-109658.09,433.36,12032.53,-109224.73,-97192.2
252,342.66,12240.51,16489.56,-13599.42,3049.93,6433.2,-12746.84,-109723.86,432.35,12209.6,-109291.51,-97081.92
253,408.55,12294.67,16505.53,-13794.56,3072.61,6422.13,-12596.97,-109850.31,437.43,12311.96,-109412.87,-97100.92
254,379.2,12179.61,16575.23,-13833.64,3068.96,6457.88,-12590.31,-109954.38,433.7,12236.93,-109520.69,-97283.75
255,340.81,12454.35,16516.15,-13683.51,2582.72,6442.47,-12599.54,-109430.85,433.0,12053.46,-108997.86,-96944.39
256,359.16,12198.36,16538.29,-13788.59,2330.63,6476.4,-12596.23,-109204.38,430.16,11518.02,-108774.22,-97256.19
257,350.25,12438.66,16583.73,-13762.61,2110.3,6430.86,-12675.88,-108892.99,430.39,11475.3,-108462.6,-96987.3
258,328.53,12306.13,16492.86,-13557.11,2204.72,6440.78,-12574.89,-109151.66,432.21,11641.02,-108719.45,-97078.44
259,369.96,12278.14,16564.77,-13816.42,2809.46,6442.57,-12628.07,-109565.09,433.94,12020.42,-109131.16,-97110.74
260,360.89,12318.18,16513.09,-13747.28,2509.83,6434.95,-12555.22,-109362.28,433.42,11834.44,-108928.86,-97094.41
261,324.85,12347.61,16541.09,-13622.84,2643.04,6411.25,-12731.3,-109414.56,434.14,11913.7,-108980.42,-97066.72
262,363.64,12370.63,16475.63,-13778.32,2699.56,6397.12,-12735.65,-109356.99,436.23,11792.61,-108920.76,-97128.15
263,351.24,12363.3,16554.32,-13260.48,2300.81,6452.13,-12705.63,-109031.78,433.25,12055.69,-108598.52,-96542.83
264,385.1,12461.51,16513.07,-13788.37,2361.46,6370.84,-12719.66,-109148.96,434.3,11583.95,-108714.66,-97130.71
265,330.77,12413.3,16530.51,-13711.18,2148.47,6416.69,-12675.4,-109000.88,432.28,11453.15,-108568.6,-97115.45
266,357.51,12358.73,16608.46,-13864.65,2645.29,6394.84,-12678.35,-109359.16,434.06,11821.84,-108925.09,-97103.25
267,329.29,12464.66,16470.19,-13277.83,2078.51,6433.76,-12712.04,-108870.21,433.16,11786.54,-108437.06,-96650.52
268,339.0,12399.88,16429.01,-13583.13,2679.42,6385.63,-12650.34,-109461.27,437.56,11999.47,-109023.71,-97024.24
269,350.75,12357.24,16476.48,-12277.5,2687.06,6430.54,-12697.42,-109435.72,435.21,13327.15,-109000.51,-95673.36
270,357.93,12374.77,16485.73,-13399.57,2644.44,6479.67,-12711.16,-109278.73,438.35,12231.82,-108840.38,-96608.56
271,355.75,12306.33,16561.89,-13693.68,2120.84,6466.67,-12593.12,-108947.19,433.36,11524.68,-108513.83,-96989.15
272,340.65,12473.83,16557.39,-13730.47,2526.75,6408.11,-12747.6,-109217.6,439.11,11828.66,-108778.49,-96949.83
273,313.89,12246.2,16508.89,-13788.36,2057.8,6463.93,-12572.47,-108962.48,436.96,11229.88,-108525.53,-97295.65
274,365.95,12328.58,16563.4,-13799.25,1987.96,6423.66,-12725.3,-108771.85,437.09,11144.99,-108334.76,-97189.77
275,337.86,12298.02,16544.36,-13927.98,2458.87,6466.36,-12554.44,-109248.17,435.15,11623.06,-108813.02,-97189.97
