GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
200,334.42,12310.72,16568.78,-13750.62,10158.82,6392.35,-12134.75,-117162.95,440.6,19879.71,-116722.34,-96842.63
201,365.72,12293.0,16486.79,-13737.58,10262.08,6379.3,-12029.02,-117325.09,442.21,20020.3,-116882.88,-96862.58
202,339.36,12367.99,16443.67,-13811.58,10136.67,6431.25,-11970.81,-117257.95,440.56,19936.56,-116817.38,-96880.82
203,372.41,12234.24,16551.14,-13774.98,10601.26,6391.84,-12144.2,-117531.66,440.32,20231.69,-117091.35,-96859.65
204,373.24,12297.03,16596.05,-10482.16,10674.19,6424.87,-12064.13,-117593.43,440.06,23819.09,-117153.36,-93334.27
205,335.59,12302.93,16531.46,-13773.44,9921.56,6407.81,-11931.29,-117099.48,438.96,19794.63,-116660.53,-96865.9
206,350.85,12279.0,16487.19,-12093.21,9984.97,6458.32,-12131.44,-116844.42,438.44,21335.69,-116405.98,-95070.29
207,311.25,12300.91,16526.86,-13856.54,10487.94,6415.48,-12104.15,-117409.7,439.49,20081.75,-116970.21,-96888.45
208,363.22,12248.71,16516.48,-13733.15,10173.88,6471.75,-12040.47,-117100.62,436.43,20000.42,-116664.19,-96663.77
209,373.59,12424.71,16512.88,-13805.4,9927.1,6395.62,-12010.6,-116933.95,442.11,19817.89,-116491.84,-96673.95
210,375.51,12360.88,16514.45,-13746.66,9962.95,6458.94,-12111.81,-116897.62,436.32,19814.27,-116461.3,-96647.03
211,377.52,12250.83,16521.95,-13824.69,9699.49,6429.93,-11956.36,-116805.66,438.12,19498.68,-116367.54,-96868.86
212,332.67,12357.76,16523.03,-13871.87,9980.17,6417.61,-12059.81,-116906.23,437.98,19679.56,-116468.25,-96788.69
213,375.06,12438.69,16499.38,-13832.65,9761.41,6403.86,-12243.67,-116498.36,434.21,19402.08,-116064.16,-96662.08
214,325.99,12356.45,16575.15,-13829.88,10057.8,6397.04,-12052.9,-116988.17,433.6,19829.64,-116554.57,-96724.93
215,326.22,12362.76,16346.23,-13868.95,9671.96,6371.78,-12151.49,-116569.04,433.08,19058.51,-116135.97,-97077.45
216,335.4,12444.5,16613.66,-13852.22,9439.29,6422.72,-12199.59,-116344.66,432.53,19203.76,-115912.13,-96708.37
217,366.73,12455.59,16451.55,-13845.2,9223.89,6402.2,-12131.35,-116184.62,430.39,18923.4,-115754.23,-96830.83
218,378.18,12353.18,16471.59,-13842.02,9829.08,6430.45,-12257.12,-116623.51,432.59,19363.34,-116190.92,-96827.58
219,323.21,12561.21,16443.26,-13915.45,8952.15,6459.01,-12183.01,-115718.58,431.48,18640.38,-115287.1,-96646.72
220,324.68,12460.52,16503.12,-13848.27,8924.87,6412.86,-12203.17,-115778.26,431.15,18574.62,-115347.11,-96772.49
221,342.0,12276.61,16603.5,-13858.44,8314.53,6411.44,-12142.56,-115161.22,432.46,17947.1,-114728.76,-96781.65
222,373.2,12294.24,16442.83,-13836.49,8477.97,6443.52,-12115.07,-115368.9,433.14,18080.19,-114935.76,-96855.57
223,345.92,12399.12,16520.16,-13874.78,9305.76,6409.08,-12196.03,-116049.87,435.88,18909.23,-115613.99,-96704.75
224,351.34,12440.12,16515.05,-13786.97,9070.24,6429.89,-12133.2,-115989.27,434.51,18886.47,-115554.76,-96668.29
225,343.32,12339.21,16538.54,-13833.55,9666.83,6439.6,-12232.42,-116409.94,434.51,19261.55,-115975.44,-96713.89
226,310.05,12335.32,16464.95,-13875.48,10113.68,6402.25,-12279.28,-116821.84,434.93,19471.49,-116386.91,-96915.42
227,366.82,12478.98,16518.61,-13872.39,9531.51,6436.61,-12209.18,-116307.95,433.55,19250.97,-115874.4,-96623.43
228,356.21,12422.48,16525.63,-13858.07,9105.0,6435.5,-12078.9,-116056.2,436.05,18907.84,-115620.15,-96712.31
229,364.07,12353.68,16394.62,-13772.57,8980.13,6436.66,-12181.81,-115879.5,432.91,18574.77,-115446.59,-96871.82
230,356.89,12275.82,16408.56,-13780.61,8346.98,6436.32,-12285.09,-115192.61,433.37,17758.87,-114759.23,-97000.36
231,338.2,12455.22,16546.19,-13800.24,7963.3,6440.35,-12183.21,-114884.64,429.17,17759.81,-114455.47,-96695.66
232,371.41,12439.88,16460.81,-13816.49,7746.69,6391.47,-12174.44,-114621.07,431.01,17419.32,-114190.06,-96770.73
233,347.17,12211.49,16488.13,-13842.06,7254.16,6440.37,-12145.4,-114209.76,430.38,16753.87,-113779.38,-97025.51
234,338.64,12311.51,16534.58,-13862.62,7440.84,6402.0,-12201.24,-114309.5,433.72,16963.71,-113875.77,-96912.06
235,328.04,12422.39,16446.51,-13756.39,7094.57,6422.39,-12152.29,-114154.22,433.71,16805.21,-113720.51,-96915.3
236,351.22,12312.54,16500.41,-13830.06,6897.29,6425.74,-12170.18,-113838.44,430.25,16486.96,-113408.19,-96921.23
237,312.29,12348.71,16486.68,-13731.78,6717.62,6419.13,-12071.02,-113744.86,433.05,16481.63,-113311.81,-96830.19
238,327.13,12234.8,16472.39,-13847.12,7233.22,6452.03,-12094.78,-114153.08,429.6,16777.66,-113723.48,-96945.81
239,352.06,12351.13,16548.7,-13810.19,6139.91,6437.34,-12144.83,-113107.44,429.04,15874.11,-112678.4,-96804.28
240,334.19,12333.36,16475.27,-13795.54,6070.61,6421.81,-12095.47,-113110.79,428.58,15744.22,-112682.2,-96937.98
241,365.27,12258.78,16463.71,-13821.14,6331.67,6443.72,-12207.59,-113277.67,427.27,15834.43,-112850.4,-97015.97
242,365.04,12464.5,16544.4,-13814.11,6126.36,6404.42,-12145.19,-113064.73,431.39,15945.44,-112633.34,-96687.9
243,371.37,12272.12,16628.01,-13784.29,5827.57,6429.2,-12040.28,-113031.72,431.18,15703.72,-112600.54,-96896.82
244,369.89,12248.5,16576.86,-13805.79,6123.09,6463.49,-12005.01,-113172.31,431.55,15971.03,-112740.75,-96769.73
245,342.93,12393.02,16501.84,-13922.36,6455.73,6429.08,-12146.54,-113401.59,430.7,16053.7,-112970.9,-96917.2
246,329.76,12346.25,16533.12,-13804.38,6122.95,6428.83,-12086.02,-113083.49,433.98,15870.52,-112649.51,-96778.99
247,386.71,12494.77,16486.5,-13819.64,6269.6,6401.87,-12181.04,-113090.11,431.55,16038.77,-112658.56,-96619.79
248,324.77,12240.41,16545.16,-13808.83,5697.94,6430.79,-12026.22,-112858.51,432.4,15404.03,-112426.11,-97022.08
249,357.49,12382.46,16521.08,-13721.8,5449.91,6435.53,-12194.58,-112432.82,436.8,15230.1,-111996.02,-96765.92
250,348.5,12357.93,16455.89,-13831.17,4779.46,6419.5,-12187.04,-111653.21,431.85,14343.08,-111221.35,-96878.27
251,368.83,12419.57,16547.5,-13811.02,4352.63,6384.74,-12072.65,-111445.91,434.94,14189.6,-111010.97,-96821.37
252,367.99,12341.53,16513.61,-13844.23,4899.03,6382.64,-12262.74,-111741.43,432.27,14397.82,-111309.16,-96911.34
253,309.63,12397.63,16527.7,-13833.33,4784.21,6393.36,-12249.67,-111713.58,431.28,14329.52,-111282.29,-96952.77
254,309.4,12272.89,16436.26,-13825.96,4254.67,6431.59,-12079.92,-111323.75,429.07,13798.93,-110894.67,-97095.74
255,316.89,12377.04,16562.58,-13867.73,3697.51,6415.66,-12188.06,-110622.5,428.29,13313.89,-110194.22,-96880.33
256,341.03,12382.1,16550.19,-13869.16,4616.71,6419.71,-12121.34,-111502.45,427.35,14319.24,-111075.09,-96755.86
257,332.25,12275.26,16446.04,-13845.94,4651.65,6404.6,-12055.97,-111610.16,431.17,14207.89,-111178.99,-96971.1
258,352.49,12371.36,16491.03,-13863.68,4836.29,6401.89,-12229.11,-111652.4,427.44,14360.27,-111224.96,-96864.69
259,362.99,12285.2,16547.64,-13904.78,4713.3,6384.74,-12180.44,-111461.19,425.82,14208.64,-111035.37,-96826.73
260,371.44,12446.6,16484.79,-13853.4,4188.38,6379.34,-12084.47,-111120.71,427.24,13932.69,-110693.47,-96760.78
261,403.93,12359.17,16472.11,-13871.81,4211.99,6419.73,-12200.39,-110993.46,427.91,13794.73,-110565.54,-96770.81
262,334.84,12221.5,16483.23,-13816.73,3752.67,6462.45,-12057.32,-110835.77,428.92,13380.64,-110406.86,-97026.22
263,339.94,12194.7,16431.27,-13815.92,3642.6,6425.24,-12134.34,-110506.87,427.09,13083.48,-110079.78,-96996.3
264,325.76,12475.83,16459.57,-13914.99,3875.53,6409.9,-12213.2,-110738.49,427.71,13418.4,-110310.77,-96892.38
265,347.26,12394.26,16524.71,-13927.76,4009.98,6400.01,-12088.65,-110933.58,425.58,13659.81,-110508.01,-96848.19
266,332.5,12245.37,16560.64,-13938.69,3789.29,6377.87,-12194.22,-110529.55,429.46,13172.77,-110100.09,-96927.33
