GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
200,323.34,12244.95,16486.71,-13736.09,10569.66,6420.18,-12125.38,-117489.27,436.15,20183.37,-117053.12,-96869.74
201,325.94,12440.31,16452.26,-13179.83,10949.3,6485.24,-12121.77,-117786.64,434.45,21351.46,-117352.18,-96000.72
202,361.3,12334.64,16511.17,-13555.39,10695.1,6391.75,-12056.0,-117529.98,434.86,20682.58,-117095.11,-96412.54
203,383.36,12392.3,16544.52,-13562.22,10133.26,6459.71,-12014.53,-117146.36,434.37,20336.39,-116711.99,-96375.6
204,304.19,12231.17,16575.82,-13754.44,10339.77,6442.22,-12061.95,-117279.17,434.55,20076.79,-116844.62,-96767.83
205,354.05,12340.39,16579.33,-13694.17,10430.11,6427.03,-12154.18,-117337.85,434.63,20282.56,-116903.22,-96620.66
206,278.86,12253.91,16565.13,-12252.27,10161.38,6423.07,-12031.18,-117199.96,437.34,21398.9,-116762.62,-95363.72
207,344.05,12269.49,16536.12,-12828.69,9836.25,6431.54,-12118.55,-116711.18,435.85,20470.21,-116275.34,-95805.12
208,326.43,12446.0,16623.66,-13466.74,10492.92,6436.51,-12077.18,-117458.19,436.62,20781.59,-117021.57,-96239.97
209,416.06,12370.25,16532.53,-13428.48,10001.08,6461.41,-12023.19,-117042.73,433.53,20329.65,-116609.21,-96279.55
210,380.71,12305.0,16559.26,-13195.68,9463.24,6491.3,-11967.47,-116454.93,433.82,20036.36,-116021.11,-95984.75
211,348.32,12352.7,16532.47,-13753.62,9729.45,6430.8,-12033.07,-116621.0,433.37,19607.05,-116187.62,-96580.58
212,338.35,12306.27,16543.88,-13850.0,9656.63,6453.8,-12054.25,-116686.2,431.87,19394.69,-116254.33,-96859.65
213,315.21,12425.64,16477.97,-12525.56,9765.75,6425.66,-11977.77,-116805.38,434.94,20906.91,-116370.44,-95463.53
214,340.81,12337.8,16537.22,-13556.61,10161.65,6430.63,-11958.17,-117158.46,435.22,20293.33,-116723.24,-96429.91
215,372.8,12390.55,16603.74,-13449.61,9884.49,6437.76,-12062.93,-116832.4,434.89,20176.8,-116397.51,-96220.71
216,356.9,12264.38,16588.93,-13777.79,9360.11,6475.12,-12081.84,-116275.93,434.85,19185.81,-115841.08,-96655.27
217,352.46,12501.98,16523.1,-13758.32,9722.43,6448.6,-12049.04,-116771.38,436.78,19741.21,-116334.59,-96593.38
218,340.24,12349.1,16533.09,-13803.61,9199.7,6419.15,-12085.15,-116293.3,437.0,18952.51,-115856.3,-96903.78
219,359.17,12421.66,16573.17,-13771.46,9465.49,6471.84,-12140.44,-116357.79,437.96,19379.42,-115919.82,-96540.41
220,337.94,12239.02,16534.1,-13747.4,9533.21,6436.92,-12069.41,-116499.86,437.67,19264.39,-116062.19,-96797.8
221,377.32,12400.72,16579.15,-13776.64,9643.79,6396.52,-12211.11,-116461.81,439.62,19409.74,-116022.19,-96612.45
222,344.82,12325.87,16452.21,-13831.78,9718.84,6440.62,-12081.98,-116683.24,438.41,19368.6,-116244.84,-96876.23
223,348.2,12287.37,16571.1,-13759.75,9766.55,6425.1,-12020.26,-116705.55,437.89,19618.32,-116267.67,-96649.35
224,344.94,12271.24,16580.68,-13720.15,9763.27,6427.72,-12121.9,-116741.66,438.95,19545.8,-116302.71,-96756.91
225,361.84,12398.63,16529.69,-13732.27,9302.0,6441.56,-12068.18,-116345.07,439.05,19233.26,-115906.02,-96672.76
226,340.13,12353.21,16513.46,-13726.37,8665.44,6388.15,-12162.63,-115751.84,440.13,18371.39,-115311.71,-96940.32
227,333.62,12404.94,16550.63,-13825.42,8495.63,6420.18,-12037.59,-115395.85,437.69,18341.98,-114958.17,-96616.19
228,357.53,12395.55,16471.61,-13745.2,9076.35,6424.76,-12241.82,-115936.41,435.11,18738.78,-115501.3,-96762.52
229,333.16,12453.37,16521.54,-13742.36,9113.72,6411.66,-12072.38,-116138.13,435.74,19018.72,-115702.39,-96683.67
230,359.39,12329.29,16490.58,-13761.31,8973.73,6411.97,-12187.78,-115922.0,434.29,18615.87,-115487.71,-96871.84
231,332.57,12311.81,16589.27,-13753.8,9143.53,6377.97,-12222.31,-116206.47,436.84,18779.05,-115769.62,-96990.57
232,368.56,12260.12,16521.39,-13800.02,9586.77,6442.05,-12227.92,-116322.93,436.65,19150.94,-115886.28,-96735.34
233,335.08,12291.39,16621.22,-13715.15,9489.75,6396.74,-12240.87,-116312.62,438.45,19178.16,-115874.17,-96696.01
234,350.62,12276.1,16621.61,-13759.78,9528.05,6420.7,-12159.26,-116531.6,437.11,19278.05,-116094.49,-96816.44
235,332.85,12357.82,16503.64,-13714.37,9062.18,6457.19,-12267.31,-115809.8,436.28,18732.0,-115373.52,-96641.52
236,321.56,12305.48,16527.59,-13697.87,8924.61,6435.2,-12185.43,-115880.32,438.43,18631.16,-115441.89,-96810.73
237,358.88,12241.14,16520.06,-13752.3,8883.73,6468.86,-12088.84,-115869.63,437.0,18631.53,-115432.64,-96801.1
238,351.49,12490.92,16479.18,-13764.69,8994.73,6413.84,-12279.26,-115840.98,437.07,18686.21,-115403.91,-96717.7
239,376.14,12436.03,16546.25,-13723.74,8502.14,6482.92,-12197.33,-115491.6,434.8,18422.42,-115056.8,-96634.37
240,328.28,12288.32,16512.39,-13728.14,9174.53,6388.12,-12117.38,-116140.22,441.1,18846.11,-115699.12,-96853.02
241,358.33,12248.96,16452.47,-13813.26,9602.37,6440.25,-12180.56,-116375.73,440.58,19108.57,-115935.15,-96826.58
242,358.02,12308.61,16590.81,-13807.42,9089.58,6445.15,-12103.76,-116038.45,437.99,18881.0,-115600.46,-96719.46
